,Date,Tweets,Likes,Views,Hastags,Keywords,topics,Sentiment_score,Sentiment_label
14,2025-04-06T02:17:27.000Z,"This GitHub repo is 3,403+ and trending !

dlt-hub/dlt

Data Load Tool (DLT) is an open-source Python library that makes data loading easy.

https://github.com/dlt-hub/dlt

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '3403', 'dlthubdlt', 'Data', 'Load', 'Tool', 'DLT', 'opensource', 'Python', 'library', 'data', 'load', 'easy']",5,0.4404,Positive
15,2025-04-06T02:11:22.000Z,"Tweeting daily untill he 
@AlwaysRamCharan
 anna replies me 
Day:-61
#RamCharan𓃵
  #Trending #Viralvideo
#RamCharan",7,113,"#RamCharan𓃵, #Trending, #Viralvideo, #RamCharan","['Tweeting', 'daily', 'AlwaysRamCharan', 'anna', 'Day', '61']",3,0.0,Neutral
16,2025-04-06T02:10:17.000Z,"Tweeting daily untill she 
@MsKajalAggarwal
 replies me 
Day:-61
  #Trending #Viralvideo #mskajalaggarwal #PradaBeautyMYxWin",0,0,"#Trending, #Viralvideo, #mskajalaggarwal, #PradaBeautyMYxWin","['Tweeting', 'daily', 'MsKajalAggarwal', 'Day', '61']",3,0.0,Neutral
17,2025-04-06T01:48:35.000Z,"Madhur Nan Khatai Biscuits are exactly what you were having in your town earlier. We ensure the authentic taste in every bite you take.
#cookies #nankhatai #cookies #bakery #biscuit #trending #viral #sunday #madhurfamily #vocalforlocal #distributorship #madhurbread",0,0,"#cookies, #nankhatai, #cookies, #bakery, #biscuit, #trending, #viral, #sunday, #madhurfamily, #vocalforlocal, #distributorship, #madhurbread","['Madhur', 'Nan', 'Khatai', 'Biscuits', 'exactly', 'town', 'earlier', 'ensure', 'authentic', 'taste', 'every', 'bite']",14,0.3818,Positive
18,2025-04-06T01:30:00.000Z,"Celebrate the divine energy of Ram Navami with elegance and grace!  Let devotion shine as bright as our exquisite jewelry. May Lord Ram bless you with joy, prosperity, and strength. 
.
.
.
#RamNavami #DivineBlessings #auriefashion #fashion #trending #artificialjewellery",0,0,"#RamNavami, #DivineBlessings, #auriefashion, #fashion, #trending, #artificialjewellery","['Celebrate', 'divine', 'energy', 'Ram', 'Navami', 'elegance', 'grace', 'Let', 'devotion', 'shine', 'bright', 'exquisite', 'jewelry', 'May', 'Lord', 'bless', 'joy', 'prosperity', 'strength']",13,0.9834,Positive
19,2025-04-06T01:30:00.000Z,"Wishing everyone a joyful and prosperous Ram Navami! May Lord Rama inspire us to lead a life of virtue & integrity. 
.
.
.
#RamNavami #JaiShriRam #DivineBlessings #socialmedia #business #PPC #advertisement #digitalads #SEO #marketingtips #branding #ecommerce #SIB #sibinfotech",0,0,"#RamNavami, #JaiShriRam, #DivineBlessings, #socialmedia, #business, #PPC, #advertisement, #digitalads, #SEO, #marketingtips, #branding, #ecommerce, #SIB, #sibinfotech","['Wishing', 'everyone', 'joyful', 'prosperous', 'Ram', 'Navami', 'May', 'Lord', 'Rama', 'inspire', 'lead', 'virtue', 'integrity']",13,0.9517,Positive
20,2025-04-06T01:00:00.000Z,"Online #radicalisation in #Malaysia is driven by digital penetration, ideological influences, and weak online policing. With over 97% internet access, #socialmedia has become a critical tool for #extremist recruitment: 
@SoumyaAwasthi17
 & Purushraj Patnaik",0,0,"#radicalisation, #Malaysia, #socialmedia, #extremist","['Online', 'drive', 'penetration', 'ideological', 'influence', 'weak', 'police', '97', 'internet', 'access', 'become', 'critical', 'tool', 'recruitment', 'SoumyaAwasthi', '17', 'Purushraj', 'Patnaik']",2,-0.6369,Negative
21,2025-04-06T00:45:00.000Z,"Day 2 at MEDICALL EXPO – HITEX! 

#TechCloudERP #BestERP #no1ERP #HealthcareERP #MedicallExpo #HospitalManagement #BusinessGrowth #ERPForHospitals #Expo2025 #HyderabadExpo #BusinessSolutions #medicallexpo2025 #xpost  #viralpost #latestpost #socialmedia #hyderabad #india",0,0,"#TechCloudERP, #BestERP, #no1ERP, #HealthcareERP, #MedicallExpo, #HospitalManagement, #BusinessGrowth, #ERPForHospitals, #Expo2025, #HyderabadExpo, #BusinessSolutions, #medicallexpo2025, #xpost, #viralpost, #latestpost, #socialmedia, #hyderabad, #india","['Day', '2', 'MEDICALL', 'EXPO', 'HITEX']",2,0.0,Neutral
22,2025-04-06T00:30:00.000Z,"May Lord Ram bless you with strength, wisdom, and success. 𝗛𝗮𝗽𝗽𝘆 𝗥𝗮𝗺 𝗡𝗮𝘃𝗮𝗺𝗶!

#JaiShriRam #RamNavami2025 #ShreeRambhagvan #Ramnavami #Ramji #Sanatandharm #Hindu #hinduism #festival #exlore #trending #sprybit",0,0,"#JaiShriRam, #RamNavami2025, #ShreeRambhagvan, #Ramnavami, #Ramji, #Sanatandharm, #Hindu, #hinduism, #festival, #exlore, #trending, #sprybit","['May', 'Lord', 'Ram', 'bless', 'strength', 'wisdom', 'success']",13,0.946,Positive
23,2025-04-06T00:30:00.000Z,"May the divine blessings of Lord Ram be with you always. Happy Ram Navami! 

#JaiShriRam #RamNavami2025 #ShreeRambhagvan #Ramnavami #Ramji #Sanatandharm #Hindu #hinduism #festival #exlore #trending #sprybitagency",0,0,"#JaiShriRam, #RamNavami2025, #ShreeRambhagvan, #Ramnavami, #Ramji, #Sanatandharm, #Hindu, #hinduism, #festival, #exlore, #trending, #sprybitagency","['May', 'divine', 'blessings', 'Lord', 'Ram', 'always', 'Happy', 'Navami']",13,0.9325,Positive
24,2025-04-06T00:27:19.000Z,"This GitHub repo is 682+ and trending !

funstory-ai/BabelDOC

Yet Another Document Translator

https://github.com/funstory-ai/BabelDOC…

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '682', 'funstoryaiBabelDOC', 'Yet', 'Another', 'Document', 'Translator']",5,0.0,Neutral
25,2025-04-05T23:42:41.000Z,"Underwater City 
.
.
.
#mumbai #ocean #beachlife #beachvibes #mrcreative 
#gk 
#viralphoto
#today
#facts
#fact",0,0,"#mumbai, #ocean, #beachlife, #beachvibes, #mrcreative, #gk, #viralphoto, #today, #facts, #fact","['Underwater', 'City']",-1,0.0,Neutral
26,2025-04-05T23:30:11.000Z,"Can shopping really boost your mood, or is it just a myth? Find out now!  Read More- https://ow.ly/f50W50VrvBB

#shoppingday #happyshopping #shoppingstreet #shoppingsmall #MentalHealth #RetailTherapy #ThipMedia #Trending",0,0,"#shoppingday, #happyshopping, #shoppingstreet, #shoppingsmall, #MentalHealth, #RetailTherapy, #ThipMedia, #Trending","['shop', 'really', 'boost', 'mood', 'myth', 'Find', 'Read']",1,0.4576,Positive
27,2025-04-05T23:02:15.000Z,"This GitHub repo is 5,844+ and trending !

module-federation/module-federation-examples

Implementation examples of module federation, by the creators of module federation

https://github.com/module-federation/module-federation-examples…

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '5844', 'modulefederationmodulefederationexamples', 'Implementation', 'examples', 'module', 'federation', 'creators']",5,0.0,Neutral
28,2025-04-05T21:27:25.000Z,"#BREAKING

President Droupadi Murmu gives assent to Waqf (Amendment) Bill, 2025

#WaqfAmendmentBill #Trending",0,0,"#BREAKING, #WaqfAmendmentBill, #Trending","['President', 'Droupadi', 'Murmu', 'give', 'assent', 'Waqf', 'Amendment', 'Bill', '2025']",7,0.0,Neutral
29,2025-04-05T20:54:12.000Z,"MP- Imran Pratapgarhi’s Fiery Speech; slams BJP over Budget ##trending #... https://youtube.com/shorts/mhbiaBQBOZM?si=W9KsL5QJ4iZk9d34… via 
@YouTube",0,0,#trending,"['MP', 'Imran', 'Pratapgarhi', 'Fiery', 'Speech', 'slam', 'BJP', 'Budget', 'YouTube']",0,-0.34,Negative
30,2025-04-05T19:42:54.000Z,"#javadeveloper
#Java
Date - 05.04.2025
Day-87

I had a mock test today so I was revising all the previous topics of java. 

#SaturdayVibes #letsconnect #Trending #100DaysOfCode",0,0,"#javadeveloper, #Java, #SaturdayVibes, #letsconnect, #Trending, #100DaysOfCode","['Date', '05042025', 'Day', '87', 'mock', 'test', 'revise', 'previous', 'topics', 'java']",-1,-0.4215,Negative
31,2025-04-05T19:34:41.000Z,"Happy Navaratri to all 

I am exploring Delhi temple  on this Navaratri  feeling blessed …. 

Thanks to god for everything 

#delhi #postoftheday #trending #instagram #rinkiraobunny #delhidiaries #navaratri #explorer",0,0,"#delhi, #postoftheday, #trending, #instagram, #rinkiraobunny, #delhidiaries, #navaratri, #explorer","['Happy', 'Navaratri', 'explore', 'Delhi', 'temple', 'feel', 'bless', 'Thanks', 'god', 'everything']",13,0.9201,Positive
32,2025-04-05T19:33:32.000Z,"Success Story Of The 
@Minecraft
@firstpost
#Minecraft #minecraftbuilds #GamingCommunity #gaming #gamer #Trending #editing #minecraftediting #animation #minecraftanimation #viral 
#MinecraftMovie
https://instagram.com/reel/DH-eOOZvgzj/?igsh=M21icXl6d2hmNnZ6…",0,0,"#Minecraft, #minecraftbuilds, #GamingCommunity, #gaming, #gamer, #Trending, #editing, #minecraftediting, #animation, #minecraftanimation, #viral, #MinecraftMovie","['Success', 'Story', 'Minecraft', 'firstpost']",11,0.5719,Positive
33,2025-04-05T19:30:06.000Z,"This GitHub repo is 2,232+ and trending !

googlecreativelab/chrome-music-lab

A collection of experiments for exploring how music works, all built with the Web Audio API.

https://github.com/googlecreativelab/chrome-music-lab…

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '2232', 'googlecreativelabchromemusiclab', 'collection', 'experiment', 'explore', 'music', 'build', 'Web', 'Audio', 'API']",5,0.0,Neutral
34,2025-04-05T19:18:10.000Z,"Kajol graces Laila Khan Furniturewalla’s solo art exhibition ""Untamed Heart"", celebrating creativity and expression in true style! 

#CranchMedia #Kajol #LailaKhanFurniturewalla #UntamedHeart #ArtExhibition #BollywoodCelebrity #Celebrity #Trending #Viral #Entertainment",0,0,"#CranchMedia, #Kajol, #LailaKhanFurniturewalla, #UntamedHeart, #ArtExhibition, #BollywoodCelebrity, #Celebrity, #Trending, #Viral, #Entertainment","['Kajol', 'grace', 'Laila', 'Khan', 'Furniturewalla', 'solo', 'art', 'exhibition', 'Untamed', 'Heart', 'celebrate', 'creativity', 'expression', 'true', 'style']",1,0.926,Positive
35,2025-04-05T19:17:52.000Z,"Bhagyashree attends Laila Khan Furniturewalla’s solo exhibition ""Untamed Heart"", embracing the world of art with grace and elegance! 

#CranchMedia #Bhagyashree #LailaKhanFurniturewalla #UntamedHeart #ArtExhibition #BollywoodCelebrity #Celebrity #Trending #Viral",0,0,"#CranchMedia, #Bhagyashree, #LailaKhanFurniturewalla, #UntamedHeart, #ArtExhibition, #BollywoodCelebrity, #Celebrity, #Trending, #Viral","['Bhagyashree', 'attend', 'Laila', 'Khan', 'Furniturewalla', 'solo', 'exhibition', 'Untamed', 'Heart', 'embrace', 'world', 'art', 'grace', 'elegance']",-1,0.7096,Positive
36,2025-04-05T19:17:23.000Z,"Rakul Preet Singh and Jackky Bhagnani spotted enjoying a cozy outing at a café in Bandra, serving couple goals in style! 

#CranchMedia #RakulPreetSingh #JackkyBhagnani #BandraDiaries #CafeVibes #CoupleGoals #BollywoodCelebrity #Celebrity #Trending #Viral #Entertainment",0,0,"#CranchMedia, #RakulPreetSingh, #JackkyBhagnani, #BandraDiaries, #CafeVibes, #CoupleGoals, #BollywoodCelebrity, #Celebrity, #Trending, #Viral, #Entertainment","['Rakul', 'Preet', 'Singh', 'Jackky', 'Bhagnani', 'spot', 'enjoy', 'cozy', 'out', 'caf', 'Bandra', 'serve', 'couple', 'goals', 'style']",-1,0.7351,Positive
37,2025-04-05T19:16:52.000Z,"Jimmy Sheirgill pays his final respects to the legendary Manoj Kumar at Pawan Hans Crematorium, honoring a true icon of Indian cinema.

#CranchMedia #JimmySheirgill #ManojKumar #PawanHans #Funeral #Tribute #BollywoodLegend #BollywoodCelebrity #Celebrity #Trending #Viral",0,0,"#CranchMedia, #JimmySheirgill, #ManojKumar, #PawanHans, #Funeral, #Tribute, #BollywoodLegend, #BollywoodCelebrity, #Celebrity, #Trending, #Viral","['Jimmy', 'Sheirgill', 'pay', 'final', 'respect', 'legendary', 'Manoj', 'Kumar', 'Pawan', 'Hans', 'Crematorium', 'honor', 'true', 'icon', 'Indian', 'cinema']",10,0.7096,Positive
38,2025-04-05T19:16:50.000Z,"The nation salutes a cinematic legend — Manoj Kumar, your goodbye echoes through generations and hearts alike.

#CranchMedia #ManojKumar #LegendNevperDies #BollywoodLegend #Tribute #Respect #IndianCinema #Celebrity #Trending #Viral #Entertainment #EntertainmentWithCranch #Reels",0,0,"#CranchMedia, #ManojKumar, #LegendNevperDies, #BollywoodLegend, #Tribute, #Respect, #IndianCinema, #Celebrity, #Trending, #Viral, #Entertainment, #EntertainmentWithCranch, #Reels","['nation', 'salute', 'cinematic', 'legend', 'Manoj', 'Kumar', 'goodbye', 'echo', 'generations', 'hearts', 'alike']",10,0.7096,Positive
39,2025-04-05T19:14:30.000Z,"Urvashi Rautela spotted in Juhu, radiating glam as she celebrates the success of her superhit song Touch Kiya from the film Jatt! 

#CranchMedia #UrvashiRautela #TouchKiya #Jatt #SuperhitSong #JuhuSpotted #BollywoodCelebrity #Celebrity #Trending #Viral #Entertainment",0,0,"#CranchMedia, #UrvashiRautela, #TouchKiya, #Jatt, #SuperhitSong, #JuhuSpotted, #BollywoodCelebrity, #Celebrity, #Trending, #Viral, #Entertainment","['Urvashi', 'Rautela', 'spot', 'Juhu', 'radiate', 'glam', 'celebrate', 'success', 'superhit', 'song', 'Touch', 'Kiya', 'film', 'Jatt']",0,0.8807,Positive
40,2025-04-05T18:49:09.000Z,"Do Not Say No! CSK is losing without Dhoni's leadership, so is MI without Rohit Sharma's captainship. 

#TATAIPL2025 #MI #CSK #MumbaiIndians #ChennaiSuperkings #IPL #IPL2025 #T20i #T20Cricket #Sports #Cricket #Entertainment #India #trending #Dhoni #MSDoni #RohitSharma #Hitman",0,0,"#TATAIPL2025, #MI, #CSK, #MumbaiIndians, #ChennaiSuperkings, #IPL, #IPL2025, #T20i, #T20Cricket, #Sports, #Cricket, #Entertainment, #India, #trending, #Dhoni, #MSDoni, #RohitSharma, #Hitman","['Say', 'CSK', 'lose', 'without', 'Dhonis', 'leadership', 'MI', 'Rohit', 'Sharmas', 'captainship']",2,0.2705,Positive
41,2025-04-05T18:47:02.000Z,"This GitHub repo is 10,056+ and trending !

playcanvas/engine

Powerful web graphics runtime built on WebGL, WebGPU, WebXR and glTF

https://github.com/playcanvas/engine…

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '10056', 'playcanvasengine', 'Powerful', 'web', 'graphics', 'runtime', 'build', 'WebGL', 'WebGPU', 'WebXR', 'glTF']",5,0.4215,Positive
42,2025-04-05T18:30:02.000Z,"Imagine saying this to a leader today!

#indianpolitics #India
#indianhistory #GetOutModi #WaqfAmendmentBill
#bjp #PBKSvsRR #RRvsPBKS
#congress #Dhoni #CSKvsDC
#atalbiharivajpayee
#mulayamsinghyadav
#trending",0,0,"#indianpolitics, #India, #indianhistory, #GetOutModi, #WaqfAmendmentBill, #bjp, #PBKSvsRR, #RRvsPBKS, #congress, #Dhoni, #CSKvsDC, #atalbiharivajpayee, #mulayamsinghyadav, #trending","['Imagine', 'say', 'leader']",-1,0.0,Neutral
43,2025-04-05T17:53:55.000Z,"Now Playing With Reallife World A Minecraft (Minecraft Movie 4K )
#Minecraft #minecraftbuilds #GamingCommunity #gaming #gamer #Trending #editing #minecraftediting #animation #minecraftanimation #viral 
#MinecraftMovie
@Minecraft",0,0,"#Minecraft, #minecraftbuilds, #GamingCommunity, #gaming, #gamer, #Trending, #editing, #minecraftediting, #animation, #minecraftanimation, #viral, #MinecraftMovie","['Playing', 'Reallife', 'World', 'Minecraft', 'Movie', '4', 'K']",11,0.2023,Positive
44,2025-04-05T17:52:54.000Z,"Minecraft Movie Themes Unlock Samsung Galaxy Store Now Available In Minecraft (Minecraft Movie 4K)
#Minecraft #minecraftbuilds #GamingCommunity #gaming #gamer #Trending #editing #minecraftediting #animation #minecraftanimation #viral 
#MinecraftMovie
@Minecraft
 @SamsungMobile",0,0,"#Minecraft, #minecraftbuilds, #GamingCommunity, #gaming, #gamer, #Trending, #editing, #minecraftediting, #animation, #minecraftanimation, #viral, #MinecraftMovie","['Minecraft', 'Movie', 'Themes', 'Unlock', 'Samsung', 'Galaxy', 'Store', 'Available', '4', 'K', 'SamsungMobile']",11,0.0,Neutral
45,2025-04-05T17:28:06.000Z,"AI Diamond Elephant #aiart #diamond #elephant #trending 

Watch Now  - https://youtube.com/shorts/R5JFg0fpxvc?feature=share…

SUBSCRIBE n SUPPORT youtube shorts Channel",0,0,"#aiart, #diamond, #elephant, #trending","['AI', 'Diamond', 'Elephant', 'Watch', 'SUBSCRIBE', 'n', 'SUPPORT', 'youtube', 'short', 'Channel']",0,0.7579,Positive
46,2025-04-05T17:24:24.000Z,"""Success is not final, failure is not fatal: It is the courage to continue that counts."" 

#PositiveMindset #NewProfilePic #Trending #formal",0,0,"#PositiveMindset, #NewProfilePic, #Trending, #formal","['Success', 'final', 'failure', 'fatal', 'courage', 'continue', 'count']",1,0.9091,Positive
47,2025-04-05T17:02:52.000Z,"This GitHub repo is 3,090+ and trending !

nerfies/nerfies.github.io

Please provide the text you would like me to translate.

https://github.com/nerfies/nerfies.github.io…

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '3090', 'nerfiesnerfiesgithubio', 'Please', 'provide', 'text', 'would', 'like', 'translate']",5,0.5859,Positive
48,2025-04-05T17:01:16.000Z,"THE PAIN NEVER  REALLY GOES AWAY;  YOU JUST LEARN TO LIVE WITH IT 

#viratjoshi #virat #trending #model #insta #post #SaturdayVibes",0,0,"#viratjoshi, #virat, #trending, #model, #insta, #post, #SaturdayVibes","['PAIN', 'NEVER', 'REALLY', 'GOES', 'AWAY', 'LEARN', 'LIVE']",1,-0.5106,Negative
49,2025-04-05T16:35:36.000Z,"Glenn Maxwell  = Hailey's Comet


#IPL2025 #Thala #jofraarcher #Trending",0,0,"#IPL2025, #Thala, #jofraarcher, #Trending","['Glenn', 'Maxwell', 'Haileys', 'Comet']",-1,0.0,Neutral
50,2025-04-05T16:01:45.000Z,"This GitHub repo is 7,966+ and trending !

nuejs/nue

Standards-first web framework pushing HTML, CSS, JS, and WASM to their limits.

https://github.com/nuejs/nue

#github #trending",0,0,"#github, #trending","['GitHub', 'repo', '7966', 'nuejsnue', 'Standardsfirst', 'web', 'framework', 'push', 'HTML', 'CSS', 'JS', 'WASM', 'limit']",5,0.0,Neutral
51,2025-04-05T16:00:01.000Z,"Let your style take flight!  This stunning butterfly ring is a symbol of transformation and beauty. Perfect for adding a whimsical touch to your everyday elegance.
.
.
.
#auriefashion #fashion #trending #artificialjewellery",0,0,"#auriefashion, #fashion, #trending, #artificialjewellery","['Let', 'style', 'flight', 'stun', 'butterfly', 'ring', 'symbol', 'transformation', 'beauty', 'Perfect', 'add', 'whimsical', 'touch', 'everyday', 'elegance']",1,0.9313,Positive
52,2025-04-05T15:57:33.000Z,"Released Now Youtube Linkhttps://youtu.be/Z4o-m8jLn6Y?si=R_NMsnk9ktQitUKM…
Watch Har Yuva Dolega Jai Shree Ram Bolega By Anand Prince 
Ram Navami Dj Song 2025 
Plz Like, Comment, Subscribe & Share the Link
.
.
.
.
.
#JaiShreeRam #Ramnavmi #Ramnavmi2025 #rambhajan #Trending",0,0,"#JaiShreeRam, #Ramnavmi, #Ramnavmi2025, #rambhajan, #Trending","['Released', 'Youtube', 'Link', 'Watch', 'Har', 'Yuva', 'Dolega', 'Jai', 'Shree', 'Ram', 'Bolega', 'Anand', 'Prince', 'Navami', 'Dj', 'Song', '2025', 'Plz', 'Like', 'Comment', 'Subscribe', 'Share']",0,0.6124,Positive
53,2025-04-05T15:46:18.000Z,"Deciphering Business Model of Parle: A Critical Analysis
https://ponderpagecoin.in/business-model-of-parle/…

#ParleBusinessModel #BusinessAnalysis #FMCGStrategy #IndianBrands #MarketingInsights #ParleG #BusinessCaseStudy #MadeInIndia #BrandBreakdown #ViralBusinessPost #Viral #Trending #OriginalContent",0,0,"#ParleBusinessModel, #BusinessAnalysis, #FMCGStrategy, #IndianBrands, #MarketingInsights, #ParleG, #BusinessCaseStudy, #MadeInIndia, #BrandBreakdown, #ViralBusinessPost, #Viral, #Trending, #OriginalContent","['Deciphering', 'Business', 'Model', 'Parle', 'Critical', 'Analysis']",8,-0.3182,Negative
54,2025-04-05T15:43:17.000Z,"Nip slip
#ElClasico #aliabhat #b**b
#actresshot #claeava*e #indianactress #actressnipslip #trending #theentertainer  #actressspicy #trend
#PoonamBajwa #anushkasharma
#kissing #romance #hotscenes #romanticscenes #seducing #lovemaking",0,0,"#ElClasico, #aliabhat, #b, #actresshot, #claeava, #indianactress, #actressnipslip, #trending, #theentertainer, #actressspicy, #trend, #PoonamBajwa, #anushkasharma, #kissing, #romance, #hotscenes, #romanticscenes, #seducing, #lovemaking","['Nip', 'slip', 'b', 'e']",-1,0.8074,Positive
55,2025-04-05T15:42:41.000Z,Crab rocked Humans Shocked  #funny #funnyvideos #funnypost #post #twitter #viral #trending,0,0,"#funny, #funnyvideos, #funnypost, #post, #twitter, #viral, #trending","['Crab', 'rock', 'Humans', 'Shocked']",-1,0.1531,Positive
56,2025-04-05T15:42:01.000Z,"Agree?
 #artistmeme  #artgust #artistsonalitiwari #workingartist #love #trending #funny #myartistlife",0,0,"#artistmeme, #artgust, #artistsonalitiwari, #workingartist, #love, #trending, #funny, #myartistlife",['Agree'],4,0.8625,Positive
57,2025-04-05T15:37:26.000Z,"Here is My New Action Figure Video 
.
.
.
.
.
.
.
@stufflistings
.
.",0,0,,"['New', 'Action', 'Figure', 'Video', 'stufflistings']",0,0.0,Neutral
58,2025-04-05T14:53:17.000Z,The Truth Of Savarkar | Veer Or British Stooge?  #savarkar #breakingviews #facts #trending #LaCasaDeLosFamososCol #LaCasaDeLosFamososCol2 #LCDLFAllStars #SEVENTEEN #stockmarketcrash #GEMINIFOURTH1STUSTOUR #ABSCBNBall2025 #TrumpTariffs,0,0,"#savarkar, #breakingviews, #facts, #trending, #LaCasaDeLosFamososCol, #LaCasaDeLosFamososCol2, #LCDLFAllStars, #SEVENTEEN, #stockmarketcrash, #GEMINIFOURTH1STUSTOUR, #ABSCBNBall2025, #TrumpTariffs","['Truth', 'Savarkar', 'Veer', 'British', 'Stooge']",-1,0.3182,Positive
59,2025-04-05T14:39:54.000Z,"Your service centre did not have display of real me gt2 pro but you promised 4 years update and security patch of device but you can't able to provide after sell service 
@skyli_realme
 #Trending 
@SamsungIndia
 #samsunggalaxyf16",0,0,"#Trending, #samsunggalaxyf16","['service', 'centre', 'display', 'real', 'gt', '2', 'pro', 'promise', '4', 'years', 'security', 'patch', 'device', 'cant', 'able', 'provide', 'sell', 'skylirealme', 'SamsungIndia']",-1,0.7469,Positive
60,2025-04-05T14:32:54.000Z,"Now I'm supporting 

DC and Punjab....

C'mon..... C'mon.....

#DelhiCapitals #punjabkings #DCvsMI #DCvsCSK #CSKvsDC #RRvsPBKS #PBKSvRR #Trending #xamogelakaipali #SEVENTEEN #tweeter",0,0,"#DelhiCapitals, #punjabkings, #DCvsMI, #DCvsCSK, #CSKvsDC, #RRvsPBKS, #PBKSvRR, #Trending, #xamogelakaipali, #SEVENTEEN, #tweeter","['Im', 'support', 'DC', 'Punjab', 'Cmon']",7,0.4404,Positive
61,2025-04-05T14:21:42.000Z,"Best cheapest price laptop  
#sasta #Trending #gaming",0,0,"#sasta, #Trending, #gaming","['Best', 'cheapest', 'price', 'laptop']",-1,0.6369,Positive
62,2025-04-05T14:19:21.000Z,"If top order get failed, then why you r blaming on one man dhoni is best at 43.#DhoniRetirement #CSKvDC #Dhoni #Trending",0,0,"#DhoniRetirement, #CSKvDC, #Dhoni, #Trending","['top', 'order', 'fail', 'r', 'blame', 'man', 'dhoni', '43']",2,-0.128,Negative
63,2025-04-05T14:12:35.000Z,"Give it up for the IT girl.

On #RashmikaMandanna’s birthday, we take a look at her portraits in chic black ensembles. 

#FilmfareFashion #Trending",267,6200,"#RashmikaMandanna, #FilmfareFashion, #Trending","['Give', 'birthday', 'portraits', 'chic', 'black', 'ensembles']",-1,0.2732,Positive
64,2025-04-05T14:05:47.000Z,Life in 3 words? It’s harder than it sounds—but it makes you reflect. Drop yours #foryou #Recommended #rituu_rb #Trending #viralpost  #ReflectAndRise #GratefulAndGrowing,0,0,"#foryou, #Recommended, #rituu_rb, #Trending, #viralpost, #ReflectAndRise, #GratefulAndGrowing","['Life', '3', 'word', 'harder', 'sound', 'reflect', 'Drop']",1,-0.0772,Negative
65,2025-04-05T14:00:01.000Z,"Dare to be different with these asymmetrical beauties!  A perfect blend of contemporary charm and elegance, designed to make you stand out in style.
.
.
.
#auriefashion #fashion #trending #artificialjewellery",0,0,"#auriefashion, #fashion, #trending, #artificialjewellery","['Dare', 'different', 'asymmetrical', 'beauties', 'perfect', 'blend', 'contemporary', 'charm', 'elegance', 'design', 'stand', 'style']",1,0.9169,Positive
66,2025-04-05T13:58:03.000Z,"The incident took place during the third ball of the 19th over of the Delhi Capitals innings. KL Rahul was batting on 76 runs from 49 balls at that time

#SakshiDhoni #MSDhoni #CSKvDC #IPL2025 #ViralReactions #Viral #Trending 

https://news18.com/cricket/sakshi-dhonis-reaction-after-mukesh-choudhary-drops-kl-rahuls-catch-goes-viral-watch-9288149.html…",0,0,"#SakshiDhoni, #MSDhoni, #CSKvDC, #IPL2025, #ViralReactions, #Viral, #Trending","['incident', 'place', 'third', 'ball', '19', 'th', 'Delhi', 'Capitals', 'innings', 'KL', 'Rahul', 'bat', '76', 'run', '49', 'ball', 'time']",2,0.0,Neutral
67,2025-04-05T13:43:01.000Z,"Top 6
Top 8 
PEDDI GLIMPSE POWER STRIKE
#Trending 
#PeddiFirstShot",0,0,"#Trending, #PeddiFirstShot","['Top', '6', '8', 'PEDDI', 'GLIMPSE', 'POWER', 'STRIKE']",2,0.2732,Positive
68,2025-04-05T13:42:23.000Z,"Rooh baba and his support group. 

#KartikAaryan meets some monks, while shooting for his upcoming untitled movie in Darjeeling.

#Trending",103,4300,"#KartikAaryan, #Trending","['Rooh', 'baba', 'support', 'group', 'meet', 'monks', 'shoot', 'upcoming', 'untitled', 'movie', 'Darjeeling']",0,0.4019,Positive
69,2025-04-05T13:40:50.000Z,"4 tickets sold

14 tickets of ground standing silver, selling for 10k(negotiable) !!! Proofs and all in dm and last some tickets are left, dm me 
#TravisscottIndia #travis #delhi #circusmaximus #fein #scott #utopia #india #hiphop #Trending",0,0,"#TravisscottIndia, #travis, #delhi, #circusmaximus, #fein, #scott, #utopia, #india, #hiphop, #Trending","['4', 'ticket', 'sell', '14', 'grind', 'stand', 'silver', 'sell', '10', 'knegotiable', 'Proofs', 'dm', 'last', 'leave']",-1,0.0,Neutral
70,2025-04-05T13:04:34.000Z,"Happy taekook day army  
#taekook #BTS #BTSARMY #Trending #viralvideo",0,0,"#taekook, #BTS, #BTSARMY, #Trending, #viralvideo","['Happy', 'taekook', 'army']",1,0.5719,Positive
71,2025-04-05T13:03:41.000Z,"Mari Power Sector lo Job Kottali ante?

Join our AE | JLM | Sub Engineer Course in RLC Education India App 
 #RespectYourBuyers #TelanganaJobs #JLMPreparation #AEPreparation #SBEPreparation #SpicyButProfessional #tgspdcl #tgnpdcl 
#RLCEducationIndia #trending #alekyachittipickels",0,0,"#RespectYourBuyers, #TelanganaJobs, #JLMPreparation, #AEPreparation, #SBEPreparation, #SpicyButProfessional, #tgspdcl, #tgnpdcl, #RLCEducationIndia, #trending, #alekyachittipickels","['Mari', 'Power', 'Sector', 'lo', 'Job', 'Kottali', 'ante', 'Join', 'AE', 'JLM', 'Sub', 'Engineer', 'Course', 'RLC', 'Education', 'India', 'App']",2,0.296,Positive
